value,coordinates,Sensor ID,Latitude,Longitude,City,Station Name,First Seen (UTC),Last Seen (UTC),Timezone,flagInfo.hasFlags,parameter.id,parameter.name,parameter.units,parameter.displayName,period.label,period.interval,period.datetimeFrom.utc,period.datetimeFrom.local,period.datetimeTo.utc,period.datetimeTo.local,summary.min,summary.q02,summary.q25,summary.median,summary.q75,summary.q98,summary.max,summary.avg,summary.sd,coverage.expectedCount,coverage.expectedInterval,coverage.observedCount,coverage.observedInterval,coverage.percentComplete,coverage.percentCoverage,coverage.datetimeFrom.utc,coverage.datetimeFrom.local,coverage.datetimeTo.utc,coverage.datetimeTo.local
0.3,,23019,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,8,co,ppm,,1hour,01:00:00,2025-08-24T18:00:00Z,2025-08-24T11:00:00-07:00,2025-08-24T19:00:00Z,2025-08-24T12:00:00-07:00,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-24T18:00:00Z,2025-08-24T11:00:00-07:00,2025-08-24T19:00:00Z,2025-08-24T12:00:00-07:00
0.2,,23019,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,8,co,ppm,,1hour,01:00:00,2025-08-24T19:00:00Z,2025-08-24T12:00:00-07:00,2025-08-24T20:00:00Z,2025-08-24T13:00:00-07:00,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-24T19:00:00Z,2025-08-24T12:00:00-07:00,2025-08-24T20:00:00Z,2025-08-24T13:00:00-07:00
0.2,,23019,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,8,co,ppm,,1hour,01:00:00,2025-08-24T20:00:00Z,2025-08-24T13:00:00-07:00,2025-08-24T21:00:00Z,2025-08-24T14:00:00-07:00,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-24T20:00:00Z,2025-08-24T13:00:00-07:00,2025-08-24T21:00:00Z,2025-08-24T14:00:00-07:00
0.2,,23019,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,8,co,ppm,,1hour,01:00:00,2025-08-24T21:00:00Z,2025-08-24T14:00:00-07:00,2025-08-24T22:00:00Z,2025-08-24T15:00:00-07:00,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-24T21:00:00Z,2025-08-24T14:00:00-07:00,2025-08-24T22:00:00Z,2025-08-24T15:00:00-07:00
0.2,,23019,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,8,co,ppm,,1hour,01:00:00,2025-08-24T22:00:00Z,2025-08-24T15:00:00-07:00,2025-08-24T23:00:00Z,2025-08-24T16:00:00-07:00,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-24T22:00:00Z,2025-08-24T15:00:00-07:00,2025-08-24T23:00:00Z,2025-08-24T16:00:00-07:00
0.2,,23019,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,8,co,ppm,,1hour,01:00:00,2025-08-24T23:00:00Z,2025-08-24T16:00:00-07:00,2025-08-25T00:00:00Z,2025-08-24T17:00:00-07:00,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-24T23:00:00Z,2025-08-24T16:00:00-07:00,2025-08-25T00:00:00Z,2025-08-24T17:00:00-07:00
0.2,,23019,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,8,co,ppm,,1hour,01:00:00,2025-08-25T00:00:00Z,2025-08-24T17:00:00-07:00,2025-08-25T01:00:00Z,2025-08-24T18:00:00-07:00,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-25T00:00:00Z,2025-08-24T17:00:00-07:00,2025-08-25T01:00:00Z,2025-08-24T18:00:00-07:00
0.2,,23019,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,8,co,ppm,,1hour,01:00:00,2025-08-25T01:00:00Z,2025-08-24T18:00:00-07:00,2025-08-25T02:00:00Z,2025-08-24T19:00:00-07:00,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-25T01:00:00Z,2025-08-24T18:00:00-07:00,2025-08-25T02:00:00Z,2025-08-24T19:00:00-07:00
0.3,,23019,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,8,co,ppm,,1hour,01:00:00,2025-08-25T02:00:00Z,2025-08-24T19:00:00-07:00,2025-08-25T03:00:00Z,2025-08-24T20:00:00-07:00,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-25T02:00:00Z,2025-08-24T19:00:00-07:00,2025-08-25T03:00:00Z,2025-08-24T20:00:00-07:00
0.3,,23019,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,8,co,ppm,,1hour,01:00:00,2025-08-25T03:00:00Z,2025-08-24T20:00:00-07:00,2025-08-25T04:00:00Z,2025-08-24T21:00:00-07:00,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-25T03:00:00Z,2025-08-24T20:00:00-07:00,2025-08-25T04:00:00Z,2025-08-24T21:00:00-07:00
0.3,,23019,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,8,co,ppm,,1hour,01:00:00,2025-08-25T04:00:00Z,2025-08-24T21:00:00-07:00,2025-08-25T05:00:00Z,2025-08-24T22:00:00-07:00,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-25T04:00:00Z,2025-08-24T21:00:00-07:00,2025-08-25T05:00:00Z,2025-08-24T22:00:00-07:00
0.3,,23019,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,8,co,ppm,,1hour,01:00:00,2025-08-25T05:00:00Z,2025-08-24T22:00:00-07:00,2025-08-25T06:00:00Z,2025-08-24T23:00:00-07:00,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-25T05:00:00Z,2025-08-24T22:00:00-07:00,2025-08-25T06:00:00Z,2025-08-24T23:00:00-07:00
0.3,,23019,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,8,co,ppm,,1hour,01:00:00,2025-08-25T06:00:00Z,2025-08-24T23:00:00-07:00,2025-08-25T07:00:00Z,2025-08-25T00:00:00-07:00,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-25T06:00:00Z,2025-08-24T23:00:00-07:00,2025-08-25T07:00:00Z,2025-08-25T00:00:00-07:00
0.3,,23019,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,8,co,ppm,,1hour,01:00:00,2025-08-25T07:00:00Z,2025-08-25T00:00:00-07:00,2025-08-25T08:00:00Z,2025-08-25T01:00:00-07:00,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-25T07:00:00Z,2025-08-25T00:00:00-07:00,2025-08-25T08:00:00Z,2025-08-25T01:00:00-07:00
0.4,,23019,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,8,co,ppm,,1hour,01:00:00,2025-08-25T08:00:00Z,2025-08-25T01:00:00-07:00,2025-08-25T09:00:00Z,2025-08-25T02:00:00-07:00,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-25T08:00:00Z,2025-08-25T01:00:00-07:00,2025-08-25T09:00:00Z,2025-08-25T02:00:00-07:00
0.4,,23019,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,8,co,ppm,,1hour,01:00:00,2025-08-25T09:00:00Z,2025-08-25T02:00:00-07:00,2025-08-25T10:00:00Z,2025-08-25T03:00:00-07:00,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-25T09:00:00Z,2025-08-25T02:00:00-07:00,2025-08-25T10:00:00Z,2025-08-25T03:00:00-07:00
0.4,,23019,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,8,co,ppm,,1hour,01:00:00,2025-08-25T10:00:00Z,2025-08-25T03:00:00-07:00,2025-08-25T11:00:00Z,2025-08-25T04:00:00-07:00,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-25T10:00:00Z,2025-08-25T03:00:00-07:00,2025-08-25T11:00:00Z,2025-08-25T04:00:00-07:00
0.4,,23019,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,8,co,ppm,,1hour,01:00:00,2025-08-25T11:00:00Z,2025-08-25T04:00:00-07:00,2025-08-25T12:00:00Z,2025-08-25T05:00:00-07:00,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-25T11:00:00Z,2025-08-25T04:00:00-07:00,2025-08-25T12:00:00Z,2025-08-25T05:00:00-07:00
0.4,,23019,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,8,co,ppm,,1hour,01:00:00,2025-08-25T12:00:00Z,2025-08-25T05:00:00-07:00,2025-08-25T13:00:00Z,2025-08-25T06:00:00-07:00,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-25T12:00:00Z,2025-08-25T05:00:00-07:00,2025-08-25T13:00:00Z,2025-08-25T06:00:00-07:00
0.6,,23019,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,8,co,ppm,,1hour,01:00:00,2025-08-25T13:00:00Z,2025-08-25T06:00:00-07:00,2025-08-25T14:00:00Z,2025-08-25T07:00:00-07:00,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-25T13:00:00Z,2025-08-25T06:00:00-07:00,2025-08-25T14:00:00Z,2025-08-25T07:00:00-07:00
0.0006,,4272361,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,35,no,ppm,,1hour,01:00:00,2025-08-24T18:00:00Z,2025-08-24T11:00:00-07:00,2025-08-24T19:00:00Z,2025-08-24T12:00:00-07:00,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-24T18:00:00Z,2025-08-24T11:00:00-07:00,2025-08-24T19:00:00Z,2025-08-24T12:00:00-07:00
0.0006,,4272361,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,35,no,ppm,,1hour,01:00:00,2025-08-24T19:00:00Z,2025-08-24T12:00:00-07:00,2025-08-24T20:00:00Z,2025-08-24T13:00:00-07:00,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-24T19:00:00Z,2025-08-24T12:00:00-07:00,2025-08-24T20:00:00Z,2025-08-24T13:00:00-07:00
0.0007,,4272361,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,35,no,ppm,,1hour,01:00:00,2025-08-24T20:00:00Z,2025-08-24T13:00:00-07:00,2025-08-24T21:00:00Z,2025-08-24T14:00:00-07:00,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-24T20:00:00Z,2025-08-24T13:00:00-07:00,2025-08-24T21:00:00Z,2025-08-24T14:00:00-07:00
0.0003,,4272361,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,35,no,ppm,,1hour,01:00:00,2025-08-24T21:00:00Z,2025-08-24T14:00:00-07:00,2025-08-24T22:00:00Z,2025-08-24T15:00:00-07:00,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-24T21:00:00Z,2025-08-24T14:00:00-07:00,2025-08-24T22:00:00Z,2025-08-24T15:00:00-07:00
0.0002,,4272361,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,35,no,ppm,,1hour,01:00:00,2025-08-24T22:00:00Z,2025-08-24T15:00:00-07:00,2025-08-24T23:00:00Z,2025-08-24T16:00:00-07:00,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-24T22:00:00Z,2025-08-24T15:00:00-07:00,2025-08-24T23:00:00Z,2025-08-24T16:00:00-07:00
0.0003,,4272361,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,35,no,ppm,,1hour,01:00:00,2025-08-24T23:00:00Z,2025-08-24T16:00:00-07:00,2025-08-25T00:00:00Z,2025-08-24T17:00:00-07:00,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-24T23:00:00Z,2025-08-24T16:00:00-07:00,2025-08-25T00:00:00Z,2025-08-24T17:00:00-07:00
0.0001,,4272361,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,35,no,ppm,,1hour,01:00:00,2025-08-25T00:00:00Z,2025-08-24T17:00:00-07:00,2025-08-25T01:00:00Z,2025-08-24T18:00:00-07:00,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-25T00:00:00Z,2025-08-24T17:00:00-07:00,2025-08-25T01:00:00Z,2025-08-24T18:00:00-07:00
0.0003,,4272361,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,35,no,ppm,,1hour,01:00:00,2025-08-25T01:00:00Z,2025-08-24T18:00:00-07:00,2025-08-25T02:00:00Z,2025-08-24T19:00:00-07:00,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-25T01:00:00Z,2025-08-24T18:00:00-07:00,2025-08-25T02:00:00Z,2025-08-24T19:00:00-07:00
0.0,,4272361,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,35,no,ppm,,1hour,01:00:00,2025-08-25T02:00:00Z,2025-08-24T19:00:00-07:00,2025-08-25T03:00:00Z,2025-08-24T20:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-25T02:00:00Z,2025-08-24T19:00:00-07:00,2025-08-25T03:00:00Z,2025-08-24T20:00:00-07:00
0.0001,,4272361,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,35,no,ppm,,1hour,01:00:00,2025-08-25T03:00:00Z,2025-08-24T20:00:00-07:00,2025-08-25T04:00:00Z,2025-08-24T21:00:00-07:00,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-25T03:00:00Z,2025-08-24T20:00:00-07:00,2025-08-25T04:00:00Z,2025-08-24T21:00:00-07:00
0.0001,,4272361,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,35,no,ppm,,1hour,01:00:00,2025-08-25T04:00:00Z,2025-08-24T21:00:00-07:00,2025-08-25T05:00:00Z,2025-08-24T22:00:00-07:00,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-25T04:00:00Z,2025-08-24T21:00:00-07:00,2025-08-25T05:00:00Z,2025-08-24T22:00:00-07:00
0.0001,,4272361,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,35,no,ppm,,1hour,01:00:00,2025-08-25T05:00:00Z,2025-08-24T22:00:00-07:00,2025-08-25T06:00:00Z,2025-08-24T23:00:00-07:00,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-25T05:00:00Z,2025-08-24T22:00:00-07:00,2025-08-25T06:00:00Z,2025-08-24T23:00:00-07:00
0.0001,,4272361,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,35,no,ppm,,1hour,01:00:00,2025-08-25T06:00:00Z,2025-08-24T23:00:00-07:00,2025-08-25T07:00:00Z,2025-08-25T00:00:00-07:00,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-25T06:00:00Z,2025-08-24T23:00:00-07:00,2025-08-25T07:00:00Z,2025-08-25T00:00:00-07:00
0.0003,,4272361,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,35,no,ppm,,1hour,01:00:00,2025-08-25T07:00:00Z,2025-08-25T00:00:00-07:00,2025-08-25T08:00:00Z,2025-08-25T01:00:00-07:00,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-25T07:00:00Z,2025-08-25T00:00:00-07:00,2025-08-25T08:00:00Z,2025-08-25T01:00:00-07:00
0.0066,,4272361,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,35,no,ppm,,1hour,01:00:00,2025-08-25T08:00:00Z,2025-08-25T01:00:00-07:00,2025-08-25T09:00:00Z,2025-08-25T02:00:00-07:00,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-25T08:00:00Z,2025-08-25T01:00:00-07:00,2025-08-25T09:00:00Z,2025-08-25T02:00:00-07:00
0.0048,,4272361,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,35,no,ppm,,1hour,01:00:00,2025-08-25T09:00:00Z,2025-08-25T02:00:00-07:00,2025-08-25T10:00:00Z,2025-08-25T03:00:00-07:00,0.0048,0.0048,0.0048,0.0048,0.0048,0.0048,0.0048,0.0048,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-25T09:00:00Z,2025-08-25T02:00:00-07:00,2025-08-25T10:00:00Z,2025-08-25T03:00:00-07:00
0.0025,,4272361,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,35,no,ppm,,1hour,01:00:00,2025-08-25T10:00:00Z,2025-08-25T03:00:00-07:00,2025-08-25T11:00:00Z,2025-08-25T04:00:00-07:00,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-25T10:00:00Z,2025-08-25T03:00:00-07:00,2025-08-25T11:00:00Z,2025-08-25T04:00:00-07:00
0.0038,,4272361,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,35,no,ppm,,1hour,01:00:00,2025-08-25T11:00:00Z,2025-08-25T04:00:00-07:00,2025-08-25T12:00:00Z,2025-08-25T05:00:00-07:00,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-25T11:00:00Z,2025-08-25T04:00:00-07:00,2025-08-25T12:00:00Z,2025-08-25T05:00:00-07:00
0.0112,,4272361,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,35,no,ppm,,1hour,01:00:00,2025-08-25T12:00:00Z,2025-08-25T05:00:00-07:00,2025-08-25T13:00:00Z,2025-08-25T06:00:00-07:00,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-25T12:00:00Z,2025-08-25T05:00:00-07:00,2025-08-25T13:00:00Z,2025-08-25T06:00:00-07:00
0.022,,4272361,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,35,no,ppm,,1hour,01:00:00,2025-08-25T13:00:00Z,2025-08-25T06:00:00-07:00,2025-08-25T14:00:00Z,2025-08-25T07:00:00-07:00,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-25T13:00:00Z,2025-08-25T06:00:00-07:00,2025-08-25T14:00:00Z,2025-08-25T07:00:00-07:00
0.0067,,25192,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,7,no2,ppm,,1hour,01:00:00,2025-08-24T18:00:00Z,2025-08-24T11:00:00-07:00,2025-08-24T19:00:00Z,2025-08-24T12:00:00-07:00,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,0.0067,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-24T18:00:00Z,2025-08-24T11:00:00-07:00,2025-08-24T19:00:00Z,2025-08-24T12:00:00-07:00
0.0058,,25192,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,7,no2,ppm,,1hour,01:00:00,2025-08-24T19:00:00Z,2025-08-24T12:00:00-07:00,2025-08-24T20:00:00Z,2025-08-24T13:00:00-07:00,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-24T19:00:00Z,2025-08-24T12:00:00-07:00,2025-08-24T20:00:00Z,2025-08-24T13:00:00-07:00
0.0054,,25192,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,7,no2,ppm,,1hour,01:00:00,2025-08-24T20:00:00Z,2025-08-24T13:00:00-07:00,2025-08-24T21:00:00Z,2025-08-24T14:00:00-07:00,0.0054,0.0054,0.0054,0.0054,0.0054,0.0054,0.0054,0.0054,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-24T20:00:00Z,2025-08-24T13:00:00-07:00,2025-08-24T21:00:00Z,2025-08-24T14:00:00-07:00
0.0037,,25192,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,7,no2,ppm,,1hour,01:00:00,2025-08-24T21:00:00Z,2025-08-24T14:00:00-07:00,2025-08-24T22:00:00Z,2025-08-24T15:00:00-07:00,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-24T21:00:00Z,2025-08-24T14:00:00-07:00,2025-08-24T22:00:00Z,2025-08-24T15:00:00-07:00
0.0034,,25192,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,7,no2,ppm,,1hour,01:00:00,2025-08-24T22:00:00Z,2025-08-24T15:00:00-07:00,2025-08-24T23:00:00Z,2025-08-24T16:00:00-07:00,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-24T22:00:00Z,2025-08-24T15:00:00-07:00,2025-08-24T23:00:00Z,2025-08-24T16:00:00-07:00
0.0031,,25192,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-25 15:00:00+00:00,America/Los_Angeles,False,7,no2,ppm,,1hour,01:00:00,2025-08-24T23:00:00Z,2025-08-24T16:00:00-07:00,2025-08-25T00:00:00Z,2025-08-24T17:00:00-07:00,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-24T23:00:00Z,2025-08-24T16:00:00-07:00,2025-08-25T00:00:00Z,2025-08-24T17:00:00-07:00
