value,coordinates,flagInfo.hasFlags,parameter.id,parameter.name,parameter.units,parameter.displayName,period.label,period.interval,period.datetimeFrom.utc,period.datetimeFrom.local,period.datetimeTo.utc,period.datetimeTo.local,summary.min,summary.q02,summary.q25,summary.median,summary.q75,summary.q98,summary.max,summary.avg,summary.sd,coverage.expectedCount,coverage.expectedInterval,coverage.observedCount,coverage.observedInterval,coverage.percentComplete,coverage.percentCoverage,coverage.datetimeFrom.utc,coverage.datetimeFrom.local,coverage.datetimeTo.utc,coverage.datetimeTo.local
0.3,,False,8,co,ppm,,1 hour,01:00:00,2025-08-21T04:00:00Z,2025-08-20T21:00:00-07:00,2025-08-21T05:00:00Z,2025-08-20T22:00:00-07:00,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T04:00:00Z,2025-08-20T21:00:00-07:00,2025-08-21T05:00:00Z,2025-08-20T22:00:00-07:00
0.3,,False,8,co,ppm,,1 hour,01:00:00,2025-08-21T05:00:00Z,2025-08-20T22:00:00-07:00,2025-08-21T06:00:00Z,2025-08-20T23:00:00-07:00,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T05:00:00Z,2025-08-20T22:00:00-07:00,2025-08-21T06:00:00Z,2025-08-20T23:00:00-07:00
0.4,,False,8,co,ppm,,1 hour,01:00:00,2025-08-21T06:00:00Z,2025-08-20T23:00:00-07:00,2025-08-21T07:00:00Z,2025-08-21T00:00:00-07:00,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T06:00:00Z,2025-08-20T23:00:00-07:00,2025-08-21T07:00:00Z,2025-08-21T00:00:00-07:00
0.4,,False,8,co,ppm,,1 hour,01:00:00,2025-08-21T07:00:00Z,2025-08-21T00:00:00-07:00,2025-08-21T08:00:00Z,2025-08-21T01:00:00-07:00,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T07:00:00Z,2025-08-21T00:00:00-07:00,2025-08-21T08:00:00Z,2025-08-21T01:00:00-07:00
0.4,,False,8,co,ppm,,1 hour,01:00:00,2025-08-21T08:00:00Z,2025-08-21T01:00:00-07:00,2025-08-21T09:00:00Z,2025-08-21T02:00:00-07:00,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T08:00:00Z,2025-08-21T01:00:00-07:00,2025-08-21T09:00:00Z,2025-08-21T02:00:00-07:00
0.4,,False,8,co,ppm,,1 hour,01:00:00,2025-08-21T09:00:00Z,2025-08-21T02:00:00-07:00,2025-08-21T10:00:00Z,2025-08-21T03:00:00-07:00,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T09:00:00Z,2025-08-21T02:00:00-07:00,2025-08-21T10:00:00Z,2025-08-21T03:00:00-07:00
0.4,,False,8,co,ppm,,1 hour,01:00:00,2025-08-21T10:00:00Z,2025-08-21T03:00:00-07:00,2025-08-21T11:00:00Z,2025-08-21T04:00:00-07:00,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T10:00:00Z,2025-08-21T03:00:00-07:00,2025-08-21T11:00:00Z,2025-08-21T04:00:00-07:00
0.5,,False,8,co,ppm,,1 hour,01:00:00,2025-08-21T11:00:00Z,2025-08-21T04:00:00-07:00,2025-08-21T12:00:00Z,2025-08-21T05:00:00-07:00,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T11:00:00Z,2025-08-21T04:00:00-07:00,2025-08-21T12:00:00Z,2025-08-21T05:00:00-07:00
0.8,,False,8,co,ppm,,1 hour,01:00:00,2025-08-21T12:00:00Z,2025-08-21T05:00:00-07:00,2025-08-21T13:00:00Z,2025-08-21T06:00:00-07:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T12:00:00Z,2025-08-21T05:00:00-07:00,2025-08-21T13:00:00Z,2025-08-21T06:00:00-07:00
0.9,,False,8,co,ppm,,1 hour,01:00:00,2025-08-21T13:00:00Z,2025-08-21T06:00:00-07:00,2025-08-21T14:00:00Z,2025-08-21T07:00:00-07:00,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T13:00:00Z,2025-08-21T06:00:00-07:00,2025-08-21T14:00:00Z,2025-08-21T07:00:00-07:00
0.8,,False,8,co,ppm,,1 hour,01:00:00,2025-08-21T14:00:00Z,2025-08-21T07:00:00-07:00,2025-08-21T15:00:00Z,2025-08-21T08:00:00-07:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T14:00:00Z,2025-08-21T07:00:00-07:00,2025-08-21T15:00:00Z,2025-08-21T08:00:00-07:00
0.6,,False,8,co,ppm,,1 hour,01:00:00,2025-08-21T15:00:00Z,2025-08-21T08:00:00-07:00,2025-08-21T16:00:00Z,2025-08-21T09:00:00-07:00,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T15:00:00Z,2025-08-21T08:00:00-07:00,2025-08-21T16:00:00Z,2025-08-21T09:00:00-07:00
0.7,,False,8,co,ppm,,1 hour,01:00:00,2025-08-21T17:00:00Z,2025-08-21T10:00:00-07:00,2025-08-21T18:00:00Z,2025-08-21T11:00:00-07:00,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T17:00:00Z,2025-08-21T10:00:00-07:00,2025-08-21T18:00:00Z,2025-08-21T11:00:00-07:00
0.5,,False,8,co,ppm,,1 hour,01:00:00,2025-08-21T19:00:00Z,2025-08-21T12:00:00-07:00,2025-08-21T20:00:00Z,2025-08-21T13:00:00-07:00,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T19:00:00Z,2025-08-21T12:00:00-07:00,2025-08-21T20:00:00Z,2025-08-21T13:00:00-07:00
0.3,,False,8,co,ppm,,1 hour,01:00:00,2025-08-21T20:00:00Z,2025-08-21T13:00:00-07:00,2025-08-21T21:00:00Z,2025-08-21T14:00:00-07:00,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T20:00:00Z,2025-08-21T13:00:00-07:00,2025-08-21T21:00:00Z,2025-08-21T14:00:00-07:00
0.3,,False,8,co,ppm,,1 hour,01:00:00,2025-08-21T22:00:00Z,2025-08-21T15:00:00-07:00,2025-08-21T23:00:00Z,2025-08-21T16:00:00-07:00,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T22:00:00Z,2025-08-21T15:00:00-07:00,2025-08-21T23:00:00Z,2025-08-21T16:00:00-07:00
0.0001,,False,35,no,ppm,,1 hour,01:00:00,2025-08-21T04:00:00Z,2025-08-20T21:00:00-07:00,2025-08-21T05:00:00Z,2025-08-20T22:00:00-07:00,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T04:00:00Z,2025-08-20T21:00:00-07:00,2025-08-21T05:00:00Z,2025-08-20T22:00:00-07:00
0.0006,,False,35,no,ppm,,1 hour,01:00:00,2025-08-21T05:00:00Z,2025-08-20T22:00:00-07:00,2025-08-21T06:00:00Z,2025-08-20T23:00:00-07:00,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T05:00:00Z,2025-08-20T22:00:00-07:00,2025-08-21T06:00:00Z,2025-08-20T23:00:00-07:00
0.0017,,False,35,no,ppm,,1 hour,01:00:00,2025-08-21T06:00:00Z,2025-08-20T23:00:00-07:00,2025-08-21T07:00:00Z,2025-08-21T00:00:00-07:00,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T06:00:00Z,2025-08-20T23:00:00-07:00,2025-08-21T07:00:00Z,2025-08-21T00:00:00-07:00
0.0029,,False,35,no,ppm,,1 hour,01:00:00,2025-08-21T07:00:00Z,2025-08-21T00:00:00-07:00,2025-08-21T08:00:00Z,2025-08-21T01:00:00-07:00,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T07:00:00Z,2025-08-21T00:00:00-07:00,2025-08-21T08:00:00Z,2025-08-21T01:00:00-07:00
0.004,,False,35,no,ppm,,1 hour,01:00:00,2025-08-21T08:00:00Z,2025-08-21T01:00:00-07:00,2025-08-21T09:00:00Z,2025-08-21T02:00:00-07:00,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T08:00:00Z,2025-08-21T01:00:00-07:00,2025-08-21T09:00:00Z,2025-08-21T02:00:00-07:00
0.0036,,False,35,no,ppm,,1 hour,01:00:00,2025-08-21T09:00:00Z,2025-08-21T02:00:00-07:00,2025-08-21T10:00:00Z,2025-08-21T03:00:00-07:00,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T09:00:00Z,2025-08-21T02:00:00-07:00,2025-08-21T10:00:00Z,2025-08-21T03:00:00-07:00
0.0037,,False,35,no,ppm,,1 hour,01:00:00,2025-08-21T10:00:00Z,2025-08-21T03:00:00-07:00,2025-08-21T11:00:00Z,2025-08-21T04:00:00-07:00,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T10:00:00Z,2025-08-21T03:00:00-07:00,2025-08-21T11:00:00Z,2025-08-21T04:00:00-07:00
0.0108,,False,35,no,ppm,,1 hour,01:00:00,2025-08-21T11:00:00Z,2025-08-21T04:00:00-07:00,2025-08-21T12:00:00Z,2025-08-21T05:00:00-07:00,0.0108,0.0108,0.0108,0.0108,0.0108,0.0108,0.0108,0.0108,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T11:00:00Z,2025-08-21T04:00:00-07:00,2025-08-21T12:00:00Z,2025-08-21T05:00:00-07:00
0.0311,,False,35,no,ppm,,1 hour,01:00:00,2025-08-21T12:00:00Z,2025-08-21T05:00:00-07:00,2025-08-21T13:00:00Z,2025-08-21T06:00:00-07:00,0.031100000000000003,0.031100000000000003,0.031100000000000003,0.031100000000000003,0.031100000000000003,0.031100000000000003,0.031100000000000003,0.031100000000000003,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T12:00:00Z,2025-08-21T05:00:00-07:00,2025-08-21T13:00:00Z,2025-08-21T06:00:00-07:00
0.0455,,False,35,no,ppm,,1 hour,01:00:00,2025-08-21T13:00:00Z,2025-08-21T06:00:00-07:00,2025-08-21T14:00:00Z,2025-08-21T07:00:00-07:00,0.0455,0.0455,0.0455,0.0455,0.0455,0.0455,0.0455,0.0455,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T13:00:00Z,2025-08-21T06:00:00-07:00,2025-08-21T14:00:00Z,2025-08-21T07:00:00-07:00
0.0399,,False,35,no,ppm,,1 hour,01:00:00,2025-08-21T14:00:00Z,2025-08-21T07:00:00-07:00,2025-08-21T15:00:00Z,2025-08-21T08:00:00-07:00,0.0399,0.0399,0.0399,0.0399,0.0399,0.0399,0.0399,0.0399,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T14:00:00Z,2025-08-21T07:00:00-07:00,2025-08-21T15:00:00Z,2025-08-21T08:00:00-07:00
0.0154,,False,35,no,ppm,,1 hour,01:00:00,2025-08-21T15:00:00Z,2025-08-21T08:00:00-07:00,2025-08-21T16:00:00Z,2025-08-21T09:00:00-07:00,0.0154,0.0154,0.0154,0.0154,0.0154,0.0154,0.0154,0.0154,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T15:00:00Z,2025-08-21T08:00:00-07:00,2025-08-21T16:00:00Z,2025-08-21T09:00:00-07:00
0.0169,,False,35,no,ppm,,1 hour,01:00:00,2025-08-21T17:00:00Z,2025-08-21T10:00:00-07:00,2025-08-21T18:00:00Z,2025-08-21T11:00:00-07:00,0.0169,0.0169,0.0169,0.0169,0.0169,0.0169,0.0169,0.0169,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T17:00:00Z,2025-08-21T10:00:00-07:00,2025-08-21T18:00:00Z,2025-08-21T11:00:00-07:00
0.0016,,False,35,no,ppm,,1 hour,01:00:00,2025-08-21T19:00:00Z,2025-08-21T12:00:00-07:00,2025-08-21T20:00:00Z,2025-08-21T13:00:00-07:00,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T19:00:00Z,2025-08-21T12:00:00-07:00,2025-08-21T20:00:00Z,2025-08-21T13:00:00-07:00
0.0009,,False,35,no,ppm,,1 hour,01:00:00,2025-08-21T20:00:00Z,2025-08-21T13:00:00-07:00,2025-08-21T21:00:00Z,2025-08-21T14:00:00-07:00,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T20:00:00Z,2025-08-21T13:00:00-07:00,2025-08-21T21:00:00Z,2025-08-21T14:00:00-07:00
0.0002,,False,35,no,ppm,,1 hour,01:00:00,2025-08-21T22:00:00Z,2025-08-21T15:00:00-07:00,2025-08-21T23:00:00Z,2025-08-21T16:00:00-07:00,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T22:00:00Z,2025-08-21T15:00:00-07:00,2025-08-21T23:00:00Z,2025-08-21T16:00:00-07:00
0.0105,,False,7,no2,ppm,,1 hour,01:00:00,2025-08-21T04:00:00Z,2025-08-20T21:00:00-07:00,2025-08-21T05:00:00Z,2025-08-20T22:00:00-07:00,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T04:00:00Z,2025-08-20T21:00:00-07:00,2025-08-21T05:00:00Z,2025-08-20T22:00:00-07:00
0.0217,,False,7,no2,ppm,,1 hour,01:00:00,2025-08-21T05:00:00Z,2025-08-20T22:00:00-07:00,2025-08-21T06:00:00Z,2025-08-20T23:00:00-07:00,0.0217,0.0217,0.0217,0.0217,0.0217,0.0217,0.0217,0.0217,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T05:00:00Z,2025-08-20T22:00:00-07:00,2025-08-21T06:00:00Z,2025-08-20T23:00:00-07:00
0.0206,,False,7,no2,ppm,,1 hour,01:00:00,2025-08-21T06:00:00Z,2025-08-20T23:00:00-07:00,2025-08-21T07:00:00Z,2025-08-21T00:00:00-07:00,0.0206,0.0206,0.0206,0.0206,0.0206,0.0206,0.0206,0.0206,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T06:00:00Z,2025-08-20T23:00:00-07:00,2025-08-21T07:00:00Z,2025-08-21T00:00:00-07:00
0.0239,,False,7,no2,ppm,,1 hour,01:00:00,2025-08-21T07:00:00Z,2025-08-21T00:00:00-07:00,2025-08-21T08:00:00Z,2025-08-21T01:00:00-07:00,0.023899999999999998,0.023899999999999998,0.023899999999999998,0.023899999999999998,0.023899999999999998,0.023899999999999998,0.023899999999999998,0.023899999999999998,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T07:00:00Z,2025-08-21T00:00:00-07:00,2025-08-21T08:00:00Z,2025-08-21T01:00:00-07:00
0.0286,,False,7,no2,ppm,,1 hour,01:00:00,2025-08-21T08:00:00Z,2025-08-21T01:00:00-07:00,2025-08-21T09:00:00Z,2025-08-21T02:00:00-07:00,0.0286,0.0286,0.0286,0.0286,0.0286,0.0286,0.0286,0.0286,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T08:00:00Z,2025-08-21T01:00:00-07:00,2025-08-21T09:00:00Z,2025-08-21T02:00:00-07:00
0.0271,,False,7,no2,ppm,,1 hour,01:00:00,2025-08-21T09:00:00Z,2025-08-21T02:00:00-07:00,2025-08-21T10:00:00Z,2025-08-21T03:00:00-07:00,0.027100000000000003,0.027100000000000003,0.027100000000000003,0.027100000000000003,0.027100000000000003,0.027100000000000003,0.027100000000000003,0.027100000000000003,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T09:00:00Z,2025-08-21T02:00:00-07:00,2025-08-21T10:00:00Z,2025-08-21T03:00:00-07:00
0.029,,False,7,no2,ppm,,1 hour,01:00:00,2025-08-21T10:00:00Z,2025-08-21T03:00:00-07:00,2025-08-21T11:00:00Z,2025-08-21T04:00:00-07:00,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T10:00:00Z,2025-08-21T03:00:00-07:00,2025-08-21T11:00:00Z,2025-08-21T04:00:00-07:00
0.03,,False,7,no2,ppm,,1 hour,01:00:00,2025-08-21T11:00:00Z,2025-08-21T04:00:00-07:00,2025-08-21T12:00:00Z,2025-08-21T05:00:00-07:00,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T11:00:00Z,2025-08-21T04:00:00-07:00,2025-08-21T12:00:00Z,2025-08-21T05:00:00-07:00
0.0309,,False,7,no2,ppm,,1 hour,01:00:00,2025-08-21T12:00:00Z,2025-08-21T05:00:00-07:00,2025-08-21T13:00:00Z,2025-08-21T06:00:00-07:00,0.030899999999999997,0.030899999999999997,0.030899999999999997,0.030899999999999997,0.030899999999999997,0.030899999999999997,0.030899999999999997,0.030899999999999997,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T12:00:00Z,2025-08-21T05:00:00-07:00,2025-08-21T13:00:00Z,2025-08-21T06:00:00-07:00
0.0304,,False,7,no2,ppm,,1 hour,01:00:00,2025-08-21T13:00:00Z,2025-08-21T06:00:00-07:00,2025-08-21T14:00:00Z,2025-08-21T07:00:00-07:00,0.0304,0.0304,0.0304,0.0304,0.0304,0.0304,0.0304,0.0304,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T13:00:00Z,2025-08-21T06:00:00-07:00,2025-08-21T14:00:00Z,2025-08-21T07:00:00-07:00
0.0292,,False,7,no2,ppm,,1 hour,01:00:00,2025-08-21T14:00:00Z,2025-08-21T07:00:00-07:00,2025-08-21T15:00:00Z,2025-08-21T08:00:00-07:00,0.0292,0.0292,0.0292,0.0292,0.0292,0.0292,0.0292,0.0292,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T14:00:00Z,2025-08-21T07:00:00-07:00,2025-08-21T15:00:00Z,2025-08-21T08:00:00-07:00
0.0277,,False,7,no2,ppm,,1 hour,01:00:00,2025-08-21T15:00:00Z,2025-08-21T08:00:00-07:00,2025-08-21T16:00:00Z,2025-08-21T09:00:00-07:00,0.0277,0.0277,0.0277,0.0277,0.0277,0.0277,0.0277,0.0277,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T15:00:00Z,2025-08-21T08:00:00-07:00,2025-08-21T16:00:00Z,2025-08-21T09:00:00-07:00
0.0453,,False,7,no2,ppm,,1 hour,01:00:00,2025-08-21T17:00:00Z,2025-08-21T10:00:00-07:00,2025-08-21T18:00:00Z,2025-08-21T11:00:00-07:00,0.0453,0.0453,0.0453,0.0453,0.0453,0.0453,0.0453,0.0453,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T17:00:00Z,2025-08-21T10:00:00-07:00,2025-08-21T18:00:00Z,2025-08-21T11:00:00-07:00
0.0202,,False,7,no2,ppm,,1 hour,01:00:00,2025-08-21T19:00:00Z,2025-08-21T12:00:00-07:00,2025-08-21T20:00:00Z,2025-08-21T13:00:00-07:00,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,0.0202,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T19:00:00Z,2025-08-21T12:00:00-07:00,2025-08-21T20:00:00Z,2025-08-21T13:00:00-07:00
0.0119,,False,7,no2,ppm,,1 hour,01:00:00,2025-08-21T20:00:00Z,2025-08-21T13:00:00-07:00,2025-08-21T21:00:00Z,2025-08-21T14:00:00-07:00,0.0119,0.0119,0.0119,0.0119,0.0119,0.0119,0.0119,0.0119,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T20:00:00Z,2025-08-21T13:00:00-07:00,2025-08-21T21:00:00Z,2025-08-21T14:00:00-07:00
0.0077,,False,7,no2,ppm,,1 hour,01:00:00,2025-08-21T22:00:00Z,2025-08-21T15:00:00-07:00,2025-08-21T23:00:00Z,2025-08-21T16:00:00-07:00,0.0077,0.0077,0.0077,0.0077,0.0077,0.0077,0.0077,0.0077,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T22:00:00Z,2025-08-21T15:00:00-07:00,2025-08-21T23:00:00Z,2025-08-21T16:00:00-07:00
0.0107,,False,19840,nox,ppm,,1 hour,01:00:00,2025-08-21T04:00:00Z,2025-08-20T21:00:00-07:00,2025-08-21T05:00:00Z,2025-08-20T22:00:00-07:00,0.0107,0.0107,0.0107,0.0107,0.0107,0.0107,0.0107,0.0107,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T04:00:00Z,2025-08-20T21:00:00-07:00,2025-08-21T05:00:00Z,2025-08-20T22:00:00-07:00
0.0223,,False,19840,nox,ppm,,1 hour,01:00:00,2025-08-21T05:00:00Z,2025-08-20T22:00:00-07:00,2025-08-21T06:00:00Z,2025-08-20T23:00:00-07:00,0.0223,0.0223,0.0223,0.0223,0.0223,0.0223,0.0223,0.0223,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T05:00:00Z,2025-08-20T22:00:00-07:00,2025-08-21T06:00:00Z,2025-08-20T23:00:00-07:00
0.0223,,False,19840,nox,ppm,,1 hour,01:00:00,2025-08-21T06:00:00Z,2025-08-20T23:00:00-07:00,2025-08-21T07:00:00Z,2025-08-21T00:00:00-07:00,0.0223,0.0223,0.0223,0.0223,0.0223,0.0223,0.0223,0.0223,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T06:00:00Z,2025-08-20T23:00:00-07:00,2025-08-21T07:00:00Z,2025-08-21T00:00:00-07:00
0.0268,,False,19840,nox,ppm,,1 hour,01:00:00,2025-08-21T07:00:00Z,2025-08-21T00:00:00-07:00,2025-08-21T08:00:00Z,2025-08-21T01:00:00-07:00,0.0268,0.0268,0.0268,0.0268,0.0268,0.0268,0.0268,0.0268,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T07:00:00Z,2025-08-21T00:00:00-07:00,2025-08-21T08:00:00Z,2025-08-21T01:00:00-07:00
0.0325,,False,19840,nox,ppm,,1 hour,01:00:00,2025-08-21T08:00:00Z,2025-08-21T01:00:00-07:00,2025-08-21T09:00:00Z,2025-08-21T02:00:00-07:00,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T08:00:00Z,2025-08-21T01:00:00-07:00,2025-08-21T09:00:00Z,2025-08-21T02:00:00-07:00
0.0307,,False,19840,nox,ppm,,1 hour,01:00:00,2025-08-21T09:00:00Z,2025-08-21T02:00:00-07:00,2025-08-21T10:00:00Z,2025-08-21T03:00:00-07:00,0.030699999999999998,0.030699999999999998,0.030699999999999998,0.030699999999999998,0.030699999999999998,0.030699999999999998,0.030699999999999998,0.030699999999999998,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T09:00:00Z,2025-08-21T02:00:00-07:00,2025-08-21T10:00:00Z,2025-08-21T03:00:00-07:00
0.0327,,False,19840,nox,ppm,,1 hour,01:00:00,2025-08-21T10:00:00Z,2025-08-21T03:00:00-07:00,2025-08-21T11:00:00Z,2025-08-21T04:00:00-07:00,0.0327,0.0327,0.0327,0.0327,0.0327,0.0327,0.0327,0.0327,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T10:00:00Z,2025-08-21T03:00:00-07:00,2025-08-21T11:00:00Z,2025-08-21T04:00:00-07:00
0.0408,,False,19840,nox,ppm,,1 hour,01:00:00,2025-08-21T11:00:00Z,2025-08-21T04:00:00-07:00,2025-08-21T12:00:00Z,2025-08-21T05:00:00-07:00,0.040799999999999996,0.040799999999999996,0.040799999999999996,0.040799999999999996,0.040799999999999996,0.040799999999999996,0.040799999999999996,0.040799999999999996,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T11:00:00Z,2025-08-21T04:00:00-07:00,2025-08-21T12:00:00Z,2025-08-21T05:00:00-07:00
0.0619,,False,19840,nox,ppm,,1 hour,01:00:00,2025-08-21T12:00:00Z,2025-08-21T05:00:00-07:00,2025-08-21T13:00:00Z,2025-08-21T06:00:00-07:00,0.0619,0.0619,0.0619,0.0619,0.0619,0.0619,0.0619,0.0619,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T12:00:00Z,2025-08-21T05:00:00-07:00,2025-08-21T13:00:00Z,2025-08-21T06:00:00-07:00
0.0757,,False,19840,nox,ppm,,1 hour,01:00:00,2025-08-21T13:00:00Z,2025-08-21T06:00:00-07:00,2025-08-21T14:00:00Z,2025-08-21T07:00:00-07:00,0.0757,0.0757,0.0757,0.0757,0.0757,0.0757,0.0757,0.0757,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T13:00:00Z,2025-08-21T06:00:00-07:00,2025-08-21T14:00:00Z,2025-08-21T07:00:00-07:00
0.069,,False,19840,nox,ppm,,1 hour,01:00:00,2025-08-21T14:00:00Z,2025-08-21T07:00:00-07:00,2025-08-21T15:00:00Z,2025-08-21T08:00:00-07:00,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T14:00:00Z,2025-08-21T07:00:00-07:00,2025-08-21T15:00:00Z,2025-08-21T08:00:00-07:00
0.043,,False,19840,nox,ppm,,1 hour,01:00:00,2025-08-21T15:00:00Z,2025-08-21T08:00:00-07:00,2025-08-21T16:00:00Z,2025-08-21T09:00:00-07:00,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T15:00:00Z,2025-08-21T08:00:00-07:00,2025-08-21T16:00:00Z,2025-08-21T09:00:00-07:00
0.062,,False,19840,nox,ppm,,1 hour,01:00:00,2025-08-21T17:00:00Z,2025-08-21T10:00:00-07:00,2025-08-21T18:00:00Z,2025-08-21T11:00:00-07:00,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-21T17:00:00Z,2025-08-21T10:00:00-07:00,2025-08-21T18:00:00Z,2025-08-21T11:00:00-07:00
