City,apparent_temperature,apparent_temperature_mean,cloud_cover,dew_point_2m,hourly_datetime (UTC),precipitation,pressure_msl,relative_humidity_2m,shortwave_radiation,snow_depth,sunrise_local,sunset_local,surface_pressure,temperature_2m,temperature_2m_mean,uv_index,weather_code,wind_direction_10m,wind_gusts_10m,wind_speed_10m
Chicago,22.075897,21.33164,3.0,18.37274,2025-08-20 06:00:00+00:00,0.0,1016.8,91.0,0.0,0.0,2025-08-20 06:04:31-05:00,2025-08-20 19:43:14-05:00,988.7034,19.886,20.42975,0.0,3.0,319.7637,18.359999,6.1305785
Houston,31.919884,34.350082,0.0,24.512226,2025-08-20 07:00:00+00:00,0.0,1014.2,93.0,0.0,0.0,2025-08-20 06:52:21-05:00,2025-08-20 19:57:02-05:00,1011.8847,25.7305,28.617998,0.0,95.0,296.56497,8.28,1.609969
Los Angeles,21.365507,26.493006,5.0,16.550562,2025-08-20 07:00:00+00:00,0.0,1014.1,82.0,0.0,0.0,2025-08-20 06:18:31-07:00,2025-08-20 19:33:52-07:00,1003.40283,19.7105,25.110498,0.0,3.0,131.63345,4.68,4.3349743
Chicago,21.47925,21.33164,4.0,17.900417,2025-08-20 07:00:00+00:00,0.0,1016.3,90.0,0.0,0.0,2025-08-20 06:04:31-05:00,2025-08-20 19:43:14-05:00,988.18896,19.586,20.42975,0.0,3.0,306.25394,18.359999,6.696387
New York,18.112827,18.837927,1.0,12.369564,2025-08-20 07:00:00+00:00,0.0,1019.0,68.0,0.0,0.0,2025-08-20 06:11:46-04:00,2025-08-20 19:46:45-04:00,1015.18726,18.380999,18.755999,0.0,63.0,51.34017,24.119999,6.9153743
Houston,31.380028,34.350082,0.0,24.11342,2025-08-20 08:00:00+00:00,0.0,1013.7,90.0,0.0,0.0,2025-08-20 06:52:21-05:00,2025-08-20 19:57:02-05:00,1011.38684,25.880499,28.617998,0.0,95.0,321.34018,11.879999,4.6102495
Chicago,21.12615,21.33164,10.0,17.752337,2025-08-20 08:00:00+00:00,0.0,1016.1,90.0,0.0,0.0,2025-08-20 06:04:31-05:00,2025-08-20 19:43:14-05:00,987.98016,19.435999,20.42975,0.0,3.0,315.0001,21.24,7.6367526
Los Angeles,20.913887,26.493006,4.0,15.91696,2025-08-20 08:00:00+00:00,0.0,1013.9,79.0,0.0,0.0,2025-08-20 06:18:31-07:00,2025-08-20 19:33:52-07:00,1003.20306,19.6605,25.110498,0.0,3.0,118.30067,5.7599998,5.315336
New York,18.37503,18.837927,2.0,12.926743,2025-08-20 08:00:00+00:00,0.0,1018.9,69.0,0.0,0.0,2025-08-20 06:11:46-04:00,2025-08-20 19:46:45-04:00,1015.09247,18.730999,18.755999,0.0,63.0,55.0079,26.64,8.78872
Chicago,21.104933,21.33164,7.0,17.702976,2025-08-20 09:00:00+00:00,0.0,1016.1,90.0,0.0,0.0,2025-08-20 06:04:31-05:00,2025-08-20 19:43:14-05:00,987.97546,19.386,20.42975,0.0,3.0,327.09476,24.48,7.289445
Los Angeles,20.039244,26.493006,6.0,15.951219,2025-08-20 09:00:00+00:00,0.0,1013.7,84.0,0.0,0.0,2025-08-20 06:18:31-07:00,2025-08-20 19:33:52-07:00,1002.9705,18.7105,25.110498,0.0,3.0,143.97253,6.12,4.8965297
New York,18.65865,18.837927,11.0,12.396289,2025-08-20 09:00:00+00:00,0.0,1018.4,65.0,0.0,0.0,2025-08-20 06:11:46-04:00,2025-08-20 19:46:45-04:00,1014.5994,19.130999,18.755999,0.0,63.0,64.5367,25.199999,8.373386
Houston,31.376892,34.350082,9.0,24.443005,2025-08-20 09:00:00+00:00,0.0,1013.7,94.0,0.0,0.0,2025-08-20 06:52:21-05:00,2025-08-20 19:57:02-05:00,1011.3839,25.4805,28.617998,0.0,95.0,310.60123,11.879999,3.319036
Chicago,21.110064,21.33164,100.0,17.772224,2025-08-20 10:00:00+00:00,0.0,1016.6,89.0,0.0,0.0,2025-08-20 06:04:31-05:00,2025-08-20 19:43:14-05:00,988.48535,19.636,20.42975,0.0,3.0,334.44006,25.919998,9.178235
Houston,31.398987,34.350082,17.0,23.985315,2025-08-20 10:00:00+00:00,0.0,1013.6,92.0,0.0,0.0,2025-08-20 06:52:21-05:00,2025-08-20 19:57:02-05:00,1011.28314,25.380499,28.617998,0.0,95.0,44.999897,3.96,0.5091169
New York,18.179203,18.837927,91.0,13.316558,2025-08-20 10:00:00+00:00,0.0,1018.3,71.0,0.0,0.0,2025-08-20 06:11:46-04:00,2025-08-20 19:46:45-04:00,1014.49396,18.681,18.755999,0.0,63.0,70.346085,29.88,10.703569
Los Angeles,20.302715,26.493006,4.0,15.529198,2025-08-20 10:00:00+00:00,0.0,1013.6,81.0,0.0,0.0,2025-08-20 06:18:31-07:00,2025-08-20 19:33:52-07:00,1002.8772,18.8605,25.110498,0.0,3.0,75.96373,3.2399998,2.968636
Los Angeles,19.562708,26.493006,2.0,15.189463,2025-08-20 11:00:00+00:00,0.0,1013.5,80.0,0.0,0.0,2025-08-20 06:18:31-07:00,2025-08-20 19:33:52-07:00,1002.77264,18.7105,25.110498,0.0,3.0,44.999897,6.12,6.1094027
Chicago,21.901115,21.33164,74.0,18.967808,2025-08-20 11:00:00+00:00,0.0,1016.8,93.0,0.0,0.0,2025-08-20 06:04:31-05:00,2025-08-20 19:43:14-05:00,988.7272,20.136,20.42975,0.0,3.0,350.53775,32.399998,10.948973
Houston,30.752823,34.350082,13.0,23.897242,2025-08-20 11:00:00+00:00,0.0,1013.5,94.0,0.0,0.0,2025-08-20 06:52:21-05:00,2025-08-20 19:57:02-05:00,1011.17993,24.9305,28.617998,0.0,95.0,284.03625,7.92,1.484318
New York,18.547333,18.837927,100.0,14.703451,2025-08-20 11:00:00+00:00,0.0,1018.6,76.0,15.75,0.0,2025-08-20 06:11:46-04:00,2025-08-20 19:46:45-04:00,1014.7973,19.031,18.755999,0.05,63.0,72.03077,29.16,14.003029
Chicago,21.88349,21.33164,9.0,18.690166,2025-08-20 12:00:00+00:00,0.0,1017.0,90.0,33.75,0.0,2025-08-20 06:04:31-05:00,2025-08-20 19:43:14-05:00,988.9449,20.386,20.42975,0.05,3.0,1.7356651,30.239998,11.885453
Houston,30.27995,34.350082,5.0,23.719452,2025-08-20 12:00:00+00:00,0.0,1013.5,93.0,0.75,0.0,2025-08-20 06:52:21-05:00,2025-08-20 19:57:02-05:00,1011.17993,24.9305,28.617998,0.0,95.0,354.80566,9.72,3.9763298
New York,19.033022,18.837927,100.0,14.848535,2025-08-20 12:00:00+00:00,0.0,1018.2,76.0,18.25,0.0,2025-08-20 06:11:46-04:00,2025-08-20 19:46:45-04:00,1014.40076,19.181,18.755999,0.15,63.0,79.69521,27.72,12.074766
Los Angeles,19.577442,26.493006,0.0,14.136261,2025-08-20 12:00:00+00:00,0.0,1013.2,72.0,0.0,0.0,2025-08-20 06:18:31-07:00,2025-08-20 19:33:52-07:00,1002.4978,19.310501,25.110498,0.0,3.0,50.906155,7.92,7.42159
Houston,31.563877,34.350082,2.0,24.49262,2025-08-20 13:00:00+00:00,0.0,1013.8,94.0,82.5,0.0,2025-08-20 06:52:21-05:00,2025-08-20 19:57:02-05:00,1011.4841,25.530499,28.617998,0.4,95.0,326.3099,9.72,2.5959969
Chicago,22.338322,21.33164,7.0,19.201664,2025-08-20 13:00:00+00:00,0.0,1017.3,89.0,197.0,0.0,2025-08-20 06:04:31-05:00,2025-08-20 19:43:14-05:00,989.3024,21.086,20.42975,0.5,3.0,6.7888846,35.64,15.226764
Los Angeles,18.348139,26.493006,0.0,12.970413,2025-08-20 13:00:00+00:00,0.0,1013.2,68.0,0.0,0.0,2025-08-20 06:18:31-07:00,2025-08-20 19:33:52-07:00,1002.4868,19.0105,25.110498,0.0,3.0,58.392544,12.959999,10.990322
New York,20.939486,18.837927,100.0,16.665627,2025-08-20 13:00:00+00:00,0.0,1018.1,79.0,72.25,0.0,2025-08-20 06:11:46-04:00,2025-08-20 19:46:45-04:00,1014.3174,20.431,18.755999,0.4,63.0,71.564964,27.72,12.522619
New York,20.817345,18.837927,100.0,18.12066,2025-08-20 14:00:00+00:00,0.0,1018.0,91.0,87.25,0.0,2025-08-20 06:11:46-04:00,2025-08-20 19:46:45-04:00,1014.2073,19.630999,18.755999,0.55,63.0,76.37299,25.919998,12.224107
Chicago,21.989546,21.33164,100.0,19.58652,2025-08-20 14:00:00+00:00,0.0,1017.5,92.0,349.5,0.0,2025-08-20 06:04:31-05:00,2025-08-20 19:43:14-05:00,989.48285,20.935999,20.42975,1.0,3.0,9.272532,30.960001,17.873556
Houston,33.37374,34.350082,0.0,25.068048,2025-08-20 14:00:00+00:00,0.0,1014.0,88.0,283.5,0.0,2025-08-20 06:52:21-05:00,2025-08-20 19:57:02-05:00,1011.6966,27.2305,28.617998,1.65,95.0,350.53775,12.599999,4.379589
Los Angeles,20.290634,26.493006,0.0,13.465404,2025-08-20 14:00:00+00:00,0.0,1013.4,66.0,26.5,0.0,2025-08-20 06:18:31-07:00,2025-08-20 19:33:52-07:00,1002.7209,20.0105,25.110498,0.1,3.0,108.43504,9.72,5.6920996
Chicago,22.656008,21.33164,100.0,19.546684,2025-08-20 15:00:00+00:00,0.0,1017.9,89.0,263.5,0.0,2025-08-20 06:04:31-05:00,2025-08-20 19:43:14-05:00,989.9187,21.435999,20.42975,1.65,3.0,24.34109,29.16,16.595179
Los Angeles,24.726698,26.493006,4.0,15.976862,2025-08-20 15:00:00+00:00,0.0,1013.8,64.0,190.0,0.0,2025-08-20 06:18:31-07:00,2025-08-20 19:33:52-07:00,1003.2297,23.1605,25.110498,0.95,3.0,139.39879,8.64,3.319036
Houston,35.979176,34.350082,1.0,25.454,2025-08-20 15:00:00+00:00,0.0,1014.1,79.0,495.75,0.0,2025-08-20 06:52:21-05:00,2025-08-20 19:57:02-05:00,1011.8134,29.4805,28.617998,3.45,95.0,348.6901,7.2,3.671294
New York,20.42315,18.837927,100.0,17.816587,2025-08-20 15:00:00+00:00,0.0,1017.7,89.0,34.5,0.0,2025-08-20 06:11:46-04:00,2025-08-20 19:46:45-04:00,1013.909,19.681,18.755999,1.6,63.0,64.72231,25.56,14.33234
Chicago,21.678755,21.33164,100.0,18.55416,2025-08-20 16:00:00+00:00,0.0,1018.5,86.0,280.75,0.0,2025-08-20 06:04:31-05:00,2025-08-20 19:43:14-05:00,990.46,20.986,20.42975,2.5,3.0,17.281584,25.919998,16.965895
New York,21.368927,18.837927,100.0,18.438437,2025-08-20 16:00:00+00:00,0.0,1017.4,90.0,51.25,0.0,2025-08-20 06:11:46-04:00,2025-08-20 19:46:45-04:00,1013.61615,20.130999,18.755999,1.55,63.0,72.07199,25.919998,12.864649
Los Angeles,26.622635,26.493006,4.0,17.24212,2025-08-20 16:00:00+00:00,0.0,1014.0,63.0,404.5,0.0,2025-08-20 06:18:31-07:00,2025-08-20 19:33:52-07:00,1003.484,24.7605,25.110498,2.5,3.0,143.97253,6.4799995,4.8965297
Houston,36.897137,34.350082,45.0,23.442358,2025-08-20 16:00:00+00:00,0.0,1014.1,65.0,688.5,0.0,2025-08-20 06:52:21-05:00,2025-08-20 19:57:02-05:00,1011.8233,30.780499,28.617998,5.35,95.0,348.6901,7.5599995,3.671294
New York,21.004335,18.837927,100.0,17.578306,2025-08-20 17:00:00+00:00,0.2,1017.2,85.0,20.75,0.0,2025-08-20 06:11:46-04:00,2025-08-20 19:46:45-04:00,1013.4175,20.181,18.755999,0.95,63.0,65.55606,26.64,13.049689
Los Angeles,30.239056,26.493006,3.0,18.047855,2025-08-20 17:00:00+00:00,0.0,1013.6,57.0,605.75,0.0,2025-08-20 06:18:31-07:00,2025-08-20 19:33:52-07:00,1003.17694,27.310501,25.110498,4.3,3.0,188.13002,5.04,2.5455842
Chicago,21.951422,21.33164,100.0,18.897734,2025-08-20 17:00:00+00:00,0.0,1018.4,86.0,525.0,0.0,2025-08-20 06:04:31-05:00,2025-08-20 19:43:14-05:00,990.3955,21.336,20.42975,3.25,3.0,14.574262,28.8,18.59845
Houston,40.476696,34.350082,2.0,26.101261,2025-08-20 17:00:00+00:00,0.0,1013.9,73.0,843.0,0.0,2025-08-20 06:52:21-05:00,2025-08-20 19:57:02-05:00,1011.62946,31.530499,28.617998,6.95,95.0,305.53775,6.8399997,3.096837
Los Angeles,32.88419,26.493006,2.0,17.532795,2025-08-20 18:00:00+00:00,0.0,1013.6,48.0,778.5,0.0,2025-08-20 06:18:31-07:00,2025-08-20 19:33:52-07:00,1003.25885,29.7105,25.110498,5.85,3.0,218.15727,6.8399997,6.4096174
New York,21.440054,18.837927,100.0,19.390371,2025-08-20 18:00:00+00:00,1.2,1016.8,97.0,23.5,0.0,2025-08-20 06:11:46-04:00,2025-08-20 19:46:45-04:00,1013.0152,19.880999,18.755999,1.0,63.0,47.12111,26.64,13.755579
Houston,39.992294,34.350082,0.0,21.502476,2025-08-20 18:00:00+00:00,0.0,1013.3,51.0,935.5,0.0,2025-08-20 06:52:21-05:00,2025-08-20 19:57:02-05:00,1011.0412,32.9805,28.617998,8.0,95.0,63.435013,5.7599998,1.609969
Chicago,22.81853,21.33164,86.0,18.721199,2025-08-20 18:00:00+00:00,0.0,1018.4,83.0,628.5,0.0,2025-08-20 06:04:31-05:00,2025-08-20 19:43:14-05:00,990.4329,21.736,20.42975,4.9,3.0,10.61961,27.359999,17.581125
New York,21.86606,18.837927,100.0,19.254585,2025-08-20 19:00:00+00:00,0.1,1016.6,95.0,38.5,0.0,2025-08-20 06:11:46-04:00,2025-08-20 19:46:45-04:00,1012.8185,20.081,18.755999,0.7,63.0,62.65021,23.039999,11.753877
Houston,40.4922,34.350082,1.0,19.733208,2025-08-20 19:00:00+00:00,0.0,1012.7,43.0,968.5,0.0,2025-08-20 06:52:21-05:00,2025-08-20 19:57:02-05:00,1010.45087,34.080498,28.617998,8.3,95.0,251.56496,7.2,1.1384199
Chicago,23.120335,21.33164,26.0,18.328247,2025-08-20 19:00:00+00:00,0.0,1018.2,80.0,697.25,0.0,2025-08-20 06:04:31-05:00,2025-08-20 19:43:14-05:00,990.2569,21.935999,20.42975,6.75,3.0,2.2905633,28.8,18.014393
Los Angeles,35.4158,26.493006,0.0,16.054443,2025-08-20 19:00:00+00:00,0.0,1013.1,38.0,907.0,0.0,2025-08-20 06:18:31-07:00,2025-08-20 19:33:52-07:00,1002.84644,32.1605,25.110498,7.15,3.0,222.87889,7.5599995,6.8777895
New York,20.731928,18.837927,100.0,18.55897,2025-08-20 20:00:00+00:00,0.5,1016.6,95.0,25.25,0.0,2025-08-20 06:11:46-04:00,2025-08-20 19:46:45-04:00,1012.8092,19.380999,18.755999,0.55,63.0,46.169064,27.0,12.475961
Chicago,22.785809,21.33164,20.0,17.925108,2025-08-20 20:00:00+00:00,0.0,1018.0,78.0,715.5,0.0,2025-08-20 06:04:31-05:00,2025-08-20 19:43:14-05:00,990.0624,21.935999,20.42975,6.1,3.0,6.3401003,31.319998,19.559633
Houston,41.31724,34.350082,0.0,22.038313,2025-08-20 20:00:00+00:00,0.0,1012.0,47.0,917.75,0.0,2025-08-20 06:52:21-05:00,2025-08-20 19:57:02-05:00,1009.7594,35.0305,28.617998,7.9,95.0,293.6294,12.959999,6.28713
Los Angeles,36.342743,26.493006,1.0,17.029236,2025-08-20 20:00:00+00:00,0.0,1012.3,38.0,966.75,0.0,2025-08-20 06:18:31-07:00,2025-08-20 19:33:52-07:00,1002.09094,33.2605,25.110498,7.8,3.0,255.96373,12.959999,11.874544
Houston,39.865257,34.350082,25.0,21.005825,2025-08-20 21:00:00+00:00,0.0,1012.1,44.0,812.25,0.0,2025-08-20 06:52:21-05:00,2025-08-20 19:57:02-05:00,1009.8594,35.080498,28.617998,6.75,95.0,309.47244,14.4,7.928177
New York,19.56017,18.837927,100.0,17.84936,2025-08-20 21:00:00+00:00,0.1,1018.3,92.0,31.5,0.0,2025-08-20 06:11:46-04:00,2025-08-20 19:46:45-04:00,1014.50037,19.181,18.755999,0.3,63.0,51.911175,29.519999,16.92383
Chicago,21.742334,21.33164,80.0,18.23251,2025-08-20 21:00:00+00:00,0.0,1017.6,83.0,599.75,0.0,2025-08-20 06:04:31-05:00,2025-08-20 19:43:14-05:00,989.60815,21.236,20.42975,5.0,3.0,8.746089,28.44,18.94024
Los Angeles,34.170155,26.493006,0.0,13.866468,2025-08-20 21:00:00+00:00,0.0,1011.6,32.0,963.5,0.0,2025-08-20 06:18:31-07:00,2025-08-20 19:33:52-07:00,1001.37976,32.7105,25.110498,7.8,3.0,253.44284,15.4800005,13.896187
Houston,39.357754,34.350082,0.0,19.50096,2025-08-20 22:00:00+00:00,0.0,1010.6,39.0,629.5,0.0,2025-08-20 06:52:21-05:00,2025-08-20 19:57:02-05:00,1008.36615,35.580498,28.617998,5.1,95.0,243.43501,10.08,2.4149535
New York,19.04291,18.837927,100.0,17.403915,2025-08-20 22:00:00+00:00,0.0,1016.4,92.0,15.5,0.0,2025-08-20 06:11:46-04:00,2025-08-20 19:46:45-04:00,1012.6018,18.730999,18.755999,0.15,63.0,44.090717,31.68,16.039202
Chicago,20.831059,21.33164,14.0,17.052105,2025-08-20 22:00:00+00:00,0.0,1017.9,78.0,524.0,0.0,2025-08-20 06:04:31-05:00,2025-08-20 19:43:14-05:00,989.8813,21.036,20.42975,3.5,3.0,24.075504,30.960001,18.532133
Los Angeles,35.108868,26.493006,1.0,16.995594,2025-08-20 22:00:00+00:00,0.0,1011.2,39.0,893.75,0.0,2025-08-20 06:18:31-07:00,2025-08-20 19:33:52-07:00,1000.9858,32.7605,25.110498,7.2,3.0,257.79956,15.4800005,13.627795
New York,17.932901,18.837927,100.0,17.068323,2025-08-20 23:00:00+00:00,0.4,1016.2,95.0,3.25,0.0,2025-08-20 06:11:46-04:00,2025-08-20 19:46:45-04:00,1012.3914,17.880999,18.755999,0.1,63.0,41.531677,32.399998,16.831684
Chicago,20.079512,21.33164,100.0,16.917076,2025-08-20 23:00:00+00:00,0.0,1017.9,82.0,234.75,0.0,2025-08-20 06:04:31-05:00,2025-08-20 19:43:14-05:00,989.79175,20.086,20.42975,2.0,3.0,22.714453,26.64,16.78156
Houston,37.223812,34.350082,26.0,21.427288,2025-08-20 23:00:00+00:00,0.0,1011.0,48.0,427.5,0.0,2025-08-20 06:52:21-05:00,2025-08-20 19:57:02-05:00,1008.754,33.9805,28.617998,3.15,95.0,13.495748,14.759999,9.255571
Los Angeles,32.41369,26.493006,3.0,15.1511965,2025-08-20 23:00:00+00:00,0.0,1010.7,37.0,755.25,0.0,2025-08-20 06:18:31-07:00,2025-08-20 19:33:52-07:00,1000.45245,31.6105,25.110498,5.85,3.0,259.56256,15.84,13.910169
Houston,31.939419,33.35043,78.0,22.962011,2025-08-21 00:00:00+00:00,0.6,1012.2,74.0,64.75,0.0,2025-08-21 06:52:55-05:00,2025-08-21 19:55:57-05:00,1009.9067,28.030499,27.48675,1.4,95.0,47.72637,30.239998,10.703569
Los Angeles,31.162544,28.542242,1.0,16.465796,2025-08-21 00:00:00+00:00,0.0,1010.3,42.0,576.0,0.0,2025-08-21 06:19:14-07:00,2025-08-21 19:32:39-07:00,1000.0313,30.8605,27.068834,4.1,3.0,259.82455,17.28,14.264361
New York,16.746704,16.790161,100.0,16.454662,2025-08-21 00:00:00+00:00,0.2,1017.0,94.0,0.75,0.0,2025-08-21 06:12:45-04:00,2025-08-21 19:45:15-04:00,1013.1824,17.431,18.162249,0.0,53.0,45.72514,32.760002,20.111729
Chicago,19.394272,20.846025,100.0,15.94174,2025-08-21 00:00:00+00:00,0.0,1017.9,79.0,74.75,0.0,2025-08-21 06:05:34-05:00,2025-08-21 19:41:41-05:00,989.754,19.685999,20.096416,0.8,3.0,22.520613,25.919998,15.978484
New York,15.130962,16.790161,100.0,15.46213,2025-08-21 01:00:00+00:00,3.2,1017.3,94.0,0.0,0.0,2025-08-21 06:12:45-04:00,2025-08-21 19:45:15-04:00,1013.4682,16.431,18.162249,0.0,53.0,36.86998,40.68,21.599998
Houston,30.634739,33.35043,100.0,23.795444,2025-08-21 01:00:00+00:00,0.0,1012.1,87.0,16.75,0.0,2025-08-21 06:52:55-05:00,2025-08-21 19:55:57-05:00,1009.7926,26.130499,27.48675,0.25,95.0,180.0,16.56,10.08
Los Angeles,28.70374,28.542242,0.0,13.338729,2025-08-21 01:00:00+00:00,0.0,1009.9,37.0,366.5,0.0,2025-08-21 06:19:14-07:00,2025-08-21 19:32:39-07:00,999.59155,29.560501,27.068834,2.05,3.0,260.53775,16.56,13.138765
Chicago,19.852846,20.846025,100.0,16.236164,2025-08-21 01:00:00+00:00,0.0,1017.8,80.0,11.25,0.0,2025-08-21 06:05:34-05:00,2025-08-21 19:41:41-05:00,989.6665,19.786,20.096416,0.1,3.0,28.495539,24.48,14.336861
New York,14.679781,16.790161,100.0,15.094427,2025-08-21 02:00:00+00:00,1.1,1017.5,96.0,0.0,0.0,2025-08-21 06:12:45-04:00,2025-08-21 19:45:15-04:00,1013.6582,15.731,18.162249,0.0,53.0,21.194136,38.88,18.919704
Chicago,19.38086,20.846025,86.0,15.018424,2025-08-21 02:00:00+00:00,0.0,1018.1,74.0,0.0,0.0,2025-08-21 06:05:34-05:00,2025-08-21 19:41:41-05:00,989.9582,19.786,20.096416,0.0,3.0,33.6901,23.4,14.277983
Houston,31.637138,33.35043,100.0,24.381165,2025-08-21 02:00:00+00:00,0.0,1012.1,92.0,0.0,0.0,2025-08-21 06:52:55-05:00,2025-08-21 19:55:57-05:00,1009.78986,25.780499,27.48675,0.0,95.0,130.60121,9.72,3.319036
Los Angeles,27.569086,28.542242,7.0,17.2546,2025-08-21 02:00:00+00:00,0.0,1010.1,56.0,153.25,0.0,2025-08-21 06:19:14-07:00,2025-08-21 19:32:39-07:00,999.6938,26.7605,27.068834,0.7,3.0,258.0239,16.199999,12.144331
Chicago,19.513405,20.846025,100.0,15.698812,2025-08-21 03:00:00+00:00,0.0,1018.2,79.0,0.0,0.0,2025-08-21 06:05:34-05:00,2025-08-21 19:41:41-05:00,990.0221,19.435999,20.096416,0.0,3.0,32.347424,21.24,12.783802
Los Angeles,26.530073,28.542242,77.0,17.633392,2025-08-21 03:00:00+00:00,0.0,1010.6,64.0,12.0,0.0,2025-08-21 06:19:14-07:00,2025-08-21 19:32:39-07:00,1000.1246,24.9105,27.068834,0.05,3.0,242.24155,13.32,7.729527
Houston,31.190865,33.35043,100.0,24.381165,2025-08-21 03:00:00+00:00,0.0,1012.2,92.0,0.0,0.0,2025-08-21 06:52:55-05:00,2025-08-21 19:55:57-05:00,1009.88965,25.780499,27.48675,0.0,95.0,343.61038,6.8399997,6.379216
New York,14.094276,16.790161,100.0,14.519199,2025-08-21 03:00:00+00:00,0.1,1017.4,94.0,0.0,0.0,2025-08-21 06:12:45-04:00,2025-08-21 19:45:15-04:00,1013.5551,15.481,18.162249,0.0,53.0,14.796817,36.36,19.734436
Chicago,18.865541,20.846025,33.0,14.862743,2025-08-21 04:00:00+00:00,0.0,1018.0,77.0,0.0,0.0,2025-08-21 06:05:34-05:00,2025-08-21 19:41:41-05:00,989.78516,18.986,20.096416,0.0,3.0,28.886486,22.68,11.923557
Los Angeles,24.615301,28.542242,94.0,15.603615,2025-08-21 04:00:00+00:00,0.0,1010.9,61.0,0.0,0.0,2025-08-21 06:19:14-07:00,2025-08-21 19:32:39-07:00,1000.3741,23.560501,27.068834,0.0,3.0,277.1249,7.92,5.8048253
New York,14.116777,16.790161,100.0,14.353677,2025-08-21 04:00:00+00:00,0.3,1017.2,93.0,0.0,0.0,2025-08-21 06:12:45-04:00,2025-08-21 19:45:15-04:00,1013.3559,15.481,18.162249,0.0,53.0,25.602148,43.92,19.161337
Houston,31.5253,33.35043,100.0,24.001173,2025-08-21 04:00:00+00:00,0.0,1012.5,91.0,0.0,0.0,2025-08-21 06:52:55-05:00,2025-08-21 19:55:57-05:00,1010.1874,25.5805,27.48675,0.0,95.0,270.0,6.8399997,1.08
New York,14.519201,16.790161,100.0,14.583801,2025-08-21 05:00:00+00:00,0.6,1016.8,95.0,0.0,0.0,2025-08-21 06:12:45-04:00,2025-08-21 19:45:15-04:00,1012.9562,15.3810005,18.162249,0.0,53.0,30.529623,39.96,16.299694
Los Angeles,24.255692,28.542242,5.0,16.032063,2025-08-21 05:00:00+00:00,0.0,1011.4,66.0,0.0,0.0,2025-08-21 06:19:14-07:00,2025-08-21 19:32:39-07:00,1000.83875,22.7105,27.068834,0.0,3.0,185.7105,3.96,3.6179552
Chicago,19.88333,20.846025,13.0,15.798226,2025-08-21 05:00:00+00:00,0.0,1017.7,80.0,0.0,0.0,2025-08-21 06:05:34-05:00,2025-08-21 19:41:41-05:00,989.5265,19.336,20.096416,0.0,3.0,23.749514,21.96,9.83268
Houston,31.095291,33.35043,100.0,23.704687,2025-08-21 05:00:00+00:00,0.0,1012.6,91.0,0.0,0.0,2025-08-21 06:52:55-05:00,2025-08-21 19:55:57-05:00,1010.28485,25.280499,27.48675,0.0,95.0,360.0,6.8399997,0.71999997
Los Angeles,24.671602,28.542242,23.0,16.174616,2025-08-21 06:00:00+00:00,0.0,1011.1,66.0,0.0,0.0,2025-08-21 06:19:14-07:00,2025-08-21 19:32:39-07:00,1000.5472,22.8605,27.068834,0.0,3.0,260.53775,2.8799999,2.1897945
New York,15.157433,16.790161,100.0,15.279482,2025-08-21 06:00:00+00:00,0.0,1016.1,95.0,0.0,0.0,2025-08-21 06:12:45-04:00,2025-08-21 19:45:15-04:00,1012.26794,16.081,18.162249,0.0,53.0,24.075504,42.839996,18.532133
Houston,30.92611,33.35043,83.0,23.967196,2025-08-21 06:00:00+00:00,0.0,1012.4,93.0,0.0,0.0,2025-08-21 06:52:55-05:00,2025-08-21 19:55:57-05:00,1010.0844,25.1805,27.48675,0.0,95.0,321.34018,6.8399997,2.3051248
Chicago,19.43188,20.846025,9.0,16.12304,2025-08-21 06:00:00+00:00,0.0,1017.7,84.0,0.0,0.0,2025-08-21 06:05:34-05:00,2025-08-21 19:41:41-05:00,989.4838,18.886,20.096416,0.0,3.0,13.5704565,24.48,10.739833
Chicago,20.038837,20.846025,6.0,16.639784,2025-08-21 07:00:00+00:00,0.0,1017.1,86.0,0.0,0.0,2025-08-21 06:05:34-05:00,2025-08-21 19:41:41-05:00,988.9148,19.036,20.096416,0.0,3.0,6.842679,21.24,9.0645685
Los Angeles,24.110758,28.542242,6.0,16.252674,2025-08-21 07:00:00+00:00,0.0,1011.1,69.0,0.0,0.0,2025-08-21 06:19:14-07:00,2025-08-21 19:32:39-07:00,1000.5239,22.2105,27.068834,0.0,3.0,53.13002,2.16,1.8
New York,14.486877,16.790161,100.0,15.36569,2025-08-21 07:00:00+00:00,0.0,1015.8,98.0,0.0,0.0,2025-08-21 06:12:45-04:00,2025-08-21 19:45:15-04:00,1011.96405,15.681001,18.162249,0.0,53.0,24.775122,41.039997,20.61766
Houston,30.168,33.35043,50.0,23.63894,2025-08-21 07:00:00+00:00,0.0,1012.1,92.0,0.0,0.0,2025-08-21 06:52:55-05:00,2025-08-21 19:55:57-05:00,1009.78406,25.030499,27.48675,0.0,95.0,315.0001,10.799999,5.0911684
Houston,30.42471,33.35043,38.0,23.698782,2025-08-21 08:00:00+00:00,0.0,1011.9,94.0,0.0,0.0,2025-08-21 06:52:55-05:00,2025-08-21 19:55:57-05:00,1009.58203,24.7305,27.48675,0.0,95.0,224.9999,5.04,1.5273507
Los Angeles,22.599388,28.542242,13.0,16.714579,2025-08-21 08:00:00+00:00,0.0,1011.0,76.0,0.0,0.0,2025-08-21 06:19:14-07:00,2025-08-21 19:32:39-07:00,1000.3857,21.1105,27.068834,0.0,3.0,75.96373,6.12,5.937272
